2.133434712886810303e-01,-3.157114982604980469e-01,-1.052846908569335938e+00,3.757964372634887695e-01,-1.117056608200073242e+00,5.488473176956176758e-01,1.068736791610717773e+00,-2.636412084102630615e-01,3.134884536266326904e-01,-8.552207946777343750e-01
-7.102634310722351074e-01,1.377385616302490234e+00,-7.130069136619567871e-01,-5.140832662582397461e-01,1.512979388236999512e+00,-6.229651570320129395e-01,-4.855964481830596924e-01,6.264134049415588379e-01,-5.272083878517150879e-01,1.191556334495544434e+00
4.779941141605377197e-01,-9.104889035224914551e-01,-5.957298874855041504e-01,-5.706493854522705078e-01,1.173760175704956055e+00,-7.578393071889877319e-02,-4.281874280422925949e-03,-1.076734066009521484e+00,1.513402700424194336e+00,7.007608413696289062e-01
1.500116467475891113e+00,-5.430186986923217773e-01,-3.663721978664398193e-01,-2.491114139556884766e-01,-7.574420571327209473e-01,5.647337436676025391e-02,1.206472039222717285e+00,-6.082972884178161621e-01,-4.007247388362884521e-01,-6.966952681541442871e-01
-3.613250553607940674e-01,-1.539767235517501831e-01,-8.361310362815856934e-01,3.190049827098846436e-01,-9.053875803947448730e-01,-7.593722343444824219e-01,1.136134505271911621e+00,1.604465603828430176e+00,5.155610442161560059e-01,-6.574774980545043945e-01
-7.191419601440429688e-01,-4.174558222293853760e-01,-3.189703226089477539e-01,-2.504635751247406006e-01,3.259256184101104736e-01,-7.427901625633239746e-01,-4.454095363616943359e-01,7.863664031028747559e-01,-5.644192695617675781e-01,1.667974233627319336e+00
-3.024164438247680664e-01,1.767791628837585449e+00,-1.757787913084030151e-01,-3.459002375602722168e-01,-3.223782405257225037e-02,-3.112421333789825439e-01,8.396285772323608398e-02,-3.051673769950866699e-01,-3.269679844379425049e-02,-3.201715946197509766e-01
-6.823005676269531250e-01,-5.382129549980163574e-01,-3.916947245597839355e-01,1.063119888305664062e+00,-1.296854317188262939e-01,1.225685119628906250e+00,-1.585344523191452026e-01,4.739595055580139160e-01,-3.591593205928802490e-01,-7.726963162422180176e-01
-3.283742368221282959e-01,-1.914314925670623779e-01,-3.953360021114349365e-01,2.244530439376831055e+00,-1.587849482893943787e-02,-9.358538985252380371e-01,-6.590769290924072266e-01,6.440436840057373047e-01,3.078808486461639404e-01,1.994577050209045410e-01
3.597249686717987061e-01,-1.288285493850708008e+00,-3.071110844612121582e-01,1.033537864685058594e+00,-8.555942177772521973e-01,-1.057859659194946289e+00,-8.104405403137207031e-01,9.487861394882202148e-01,2.264450304210186005e-02,1.440804719924926758e+00
-4.332620799541473389e-01,-4.464735388755798340e-01,1.684063822031021118e-01,-5.250939726829528809e-01,2.600923478603363037e-01,1.039306044578552246e+00,-1.909147650003433228e-01,6.880005002021789551e-01,-6.396836042404174805e-01,-2.607435286045074463e-01
